date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://event.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.57c642e.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://jurnal.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.57d4a5f.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://mau.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.57e3390.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://testonline.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.57fd17c.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://tryout.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5802d95.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://bahanajar.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.581412d.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://sbiz.co.id	smansatupasirkuda.sch.id/aplikasi/redirect.582541f.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://scoin.co.id	smansatupasirkuda.sch.id/aplikasi/redirect.583c853.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://news.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5849b14.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://pitakon.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.585a576.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://kuesioner.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.586f5d5.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://ppdb.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5877e58.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://belajar.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.588f1a5.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://bos.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.589d335.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://unbk.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.58a0605.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.58beeb6.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://psma.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.58cfa06.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/beranda/login	smansatupasirkuda.sch.id/beranda/login.58d.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/auth/sso/redirect-check-login	smansatupasirkuda.sch.id/auth/sso/redirect-check-login.58e.delayed	(from https://smansatupasirkuda.sch.id/sarpras/x-2-1)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/beranda/login	smansatupasirkuda.sch.id/beranda/login.58f.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/auth/sso/redirect-check-login	smansatupasirkuda.sch.id/auth/sso/redirect-check-login.590.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5919f7e.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://event.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.592642e.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://jurnal.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5934a5f.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://mau.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5943390.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://testonline.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.595d17c.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://tryout.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5962d95.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://bahanajar.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.597412d.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://sbiz.co.id	smansatupasirkuda.sch.id/aplikasi/redirect.598541f.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://scoin.co.id	smansatupasirkuda.sch.id/aplikasi/redirect.599c853.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://news.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.59a9b14.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://pitakon.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.59ba576.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://kuesioner.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.59cf5d5.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://ppdb.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.59d7e58.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://belajar.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.59ef1a5.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://bos.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.59fd335.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://unbk.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.5a00605.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.5a1eeb6.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://psma.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.5a2fa06.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/beranda/login	smansatupasirkuda.sch.id/beranda/login.5a3.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/auth/sso/redirect-check-login	smansatupasirkuda.sch.id/auth/sso/redirect-check-login.5a4.delayed	(from https://smansatupasirkuda.sch.id/sarpras/lab-komputer-36)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/beranda/login	smansatupasirkuda.sch.id/beranda/login.5a5.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/auth/sso/redirect-check-login	smansatupasirkuda.sch.id/auth/sso/redirect-check-login.5a6.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5a79f7e.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://event.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5a8642e.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://jurnal.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5a94a5f.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://mau.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5aa3390.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://testonline.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5abd17c.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://tryout.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5ac2d95.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://bahanajar.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5ad412d.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://sbiz.co.id	smansatupasirkuda.sch.id/aplikasi/redirect.5ae541f.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://scoin.co.id	smansatupasirkuda.sch.id/aplikasi/redirect.5afc853.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://news.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5b09b14.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://pitakon.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5b1a576.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://kuesioner.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5b2f5d5.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://ppdb.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5b37e58.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://belajar.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.5b4f1a5.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://bos.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.5b5d335.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://unbk.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.5b60605.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.5b7eeb6.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://psma.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.5b8fa06.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/beranda/login	smansatupasirkuda.sch.id/beranda/login.5b9.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/auth/sso/redirect-check-login	smansatupasirkuda.sch.id/auth/sso/redirect-check-login.5ba.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:40	81496/81496	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2015:44:39%20GMT	https://smansatupasirkuda.sch.id/galeri?page=1	smansatupasirkuda.sch.id/galeri2679.html	(from https://smansatupasirkuda.sch.id/galeri?page=2)
22:44:40	77016/77016	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2015:44:40%20GMT	https://smansatupasirkuda.sch.id/sarpras/tata-usaha-8	smansatupasirkuda.sch.id/sarpras/tata-usaha-8.html	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:42	76977/76977	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2015:44:41%20GMT	https://smansatupasirkuda.sch.id/sarpras/x-1-2	smansatupasirkuda.sch.id/sarpras/x-1-2.html	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:43	76992/76992	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2015:44:42%20GMT	https://smansatupasirkuda.sch.id/sarpras/xi-ipa-8	smansatupasirkuda.sch.id/sarpras/xi-ipa-8.html	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:44	77030/77030	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2015:44:43%20GMT	https://smansatupasirkuda.sch.id/sarpras/perpustakaan-47	smansatupasirkuda.sch.id/sarpras/perpustakaan-47.html	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:45	76997/76997	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2015:44:44%20GMT	https://smansatupasirkuda.sch.id/sarpras/xii-ipa-9	smansatupasirkuda.sch.id/sarpras/xii-ipa-9.html	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:46	76998/76998	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2015:44:45%20GMT	https://smansatupasirkuda.sch.id/sarpras/xii-ips-12	smansatupasirkuda.sch.id/sarpras/xii-ips-12.html	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/beranda/login	smansatupasirkuda.sch.id/beranda/login.5c2.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/auth/sso/redirect-check-login	smansatupasirkuda.sch.id/auth/sso/redirect-check-login.5c3.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5c49f7e.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://event.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5c5642e.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://jurnal.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5c64a5f.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://mau.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5c73390.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://testonline.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5c8d17c.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://tryout.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5c92d95.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://bahanajar.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5ca412d.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://sbiz.co.id	smansatupasirkuda.sch.id/aplikasi/redirect.5cb541f.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://scoin.co.id	smansatupasirkuda.sch.id/aplikasi/redirect.5ccc853.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://news.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5cd9b14.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://pitakon.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5cea576.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://kuesioner.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5cff5d5.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://ppdb.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5d07e58.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://belajar.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.5d1f1a5.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://bos.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.5d2d335.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://unbk.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.5d30605.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.5d4eeb6.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/link/redirect?url=https://psma.kemdikbud.go.id	smansatupasirkuda.sch.id/link/redirect.5d5fa06.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/beranda/login	smansatupasirkuda.sch.id/beranda/login.5d6.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/auth/sso/redirect-check-login	smansatupasirkuda.sch.id/auth/sso/redirect-check-login.5d7.delayed	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:47	83522/83522	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2015:44:46%20GMT	https://smansatupasirkuda.sch.id/sarpras?page=1	smansatupasirkuda.sch.id/sarpras2679.html	(from https://smansatupasirkuda.sch.id/sarpras?page=2)
22:44:47	77079/77079	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2015:44:47%20GMT	https://smansatupasirkuda.sch.id/sarpras/laboratorium-biologi-14	smansatupasirkuda.sch.id/sarpras/laboratorium-biologi-14.html	(from https://smansatupasirkuda.sch.id/sarpras?page=3)
22:44:49	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/beranda/login	smansatupasirkuda.sch.id/beranda/login.5da.delayed	(from https://smansatupasirkuda.sch.id/ekstrakurikuler/eskul-pmr)
22:44:49	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/auth/sso/redirect-check-login	smansatupasirkuda.sch.id/auth/sso/redirect-check-login.5db.delayed	(from https://smansatupasirkuda.sch.id/ekstrakurikuler/eskul-pmr)
22:44:49	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5dc9f7e.delayed	(from https://smansatupasirkuda.sch.id/ekstrakurikuler/eskul-pmr)
22:44:49	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://event.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5dd642e.delayed	(from https://smansatupasirkuda.sch.id/ekstrakurikuler/eskul-pmr)
22:44:49	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://jurnal.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5de4a5f.delayed	(from https://smansatupasirkuda.sch.id/ekstrakurikuler/eskul-pmr)
22:44:49	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://mau.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5df3390.delayed	(from https://smansatupasirkuda.sch.id/ekstrakurikuler/eskul-pmr)
22:44:49	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://testonline.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5e0d17c.delayed	(from https://smansatupasirkuda.sch.id/ekstrakurikuler/eskul-pmr)
22:44:49	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://tryout.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5e12d95.delayed	(from https://smansatupasirkuda.sch.id/ekstrakurikuler/eskul-pmr)
22:44:49	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://bahanajar.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5e2412d.delayed	(from https://smansatupasirkuda.sch.id/ekstrakurikuler/eskul-pmr)
22:44:49	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://sbiz.co.id	smansatupasirkuda.sch.id/aplikasi/redirect.5e3541f.delayed	(from https://smansatupasirkuda.sch.id/ekstrakurikuler/eskul-pmr)
22:44:49	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://scoin.co.id	smansatupasirkuda.sch.id/aplikasi/redirect.5e4c853.delayed	(from https://smansatupasirkuda.sch.id/ekstrakurikuler/eskul-pmr)
22:44:49	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://news.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5e59b14.delayed	(from https://smansatupasirkuda.sch.id/ekstrakurikuler/eskul-pmr)
22:44:49	0/-1	---M--	302	error ('')			https://smansatupasirkuda.sch.id/aplikasi/redirect?url=https://pitakon.schoolmedia.id	smansatupasirkuda.sch.id/aplikasi/redirect.5e6a576.delayed	(from https://smansatupasirkuda.sch.id/ekstrakurikuler/eskul-pmr)
